Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   
-4775.116612023878        -682.6953320764587        -1061.295809660456        -1381.155161185641        -5673.104361965845        -8491.989045494032        4772.116762446254         -3740.394230872684        -5551.407932298258        
-4796.952667073361        -717.5222524389392        -1113.554110280034        -1355.667614141537        -5678.143341376621        -8499.277358955442        4786.071314127868         -3719.625843689137        -5520.209877084329        
-4818.101607680757        -752.2463816334493        -1165.652907261683        -1330.158001972581        -5683.091273874685        -8506.428898802318        4799.872629060425         -3698.738682102703        -5488.835119867348        
-4838.575709205412        -786.8651380332885        -1217.588441604283        -1304.626768570772        -5687.948221502302        -8513.443761182483        4813.518992753205         -3677.732434222416        -5457.283211420639        
-4858.38697771162         -821.3760943991947        -1269.357182886539        -1279.074356250203        -5692.714245113137        -8520.322040467261        4827.008666955589         -3656.606786671677        -5425.553700540797        
-4877.547155249718        -855.7769698668271        -1320.955817330076        -1253.501205781446        -5697.389404375455        -8527.063829256484        4840.339889192517         -3635.361424624396        -5393.64613410685         
-4896.06772519245         -890.0656223544502        -1372.381236491841        -1227.907756425571        -5701.973757775268        -8533.669218383671        4853.510872289131         -3613.996031843591        -5361.560057142575        
-4913.959917604443        -924.2400413689902        -1423.630526552675        -1202.294445967942        -5706.467362619238        -8540.138296920952        4866.519803884119         -3592.510290722304        -5329.29501288262         
-4931.234714625505        -958.298341190035         -1474.700958170753        -1176.661710751621        -5710.870275038294        -8546.471152183833        4879.364845931545         -3570.903882327024        -5296.850542842294        
-4947.902855850421        -992.2387544113444        -1525.589976869902        -1151.009985710683        -5715.182549990073        -8552.667869736179        4892.044134190844         -3549.176486443437        -5264.226186891465        
-4963.97484369039         -1026.059625821305        -1576.295193934406        -1125.339704403101        -5719.404241262004        -8558.728533394722        4904.555777704649         -3527.327781625034        -5231.421483332408        
-4979.460948702894        -1059.759406604164        -1626.814377783332        -1099.651299043471        -5723.53540147451         -8564.653225233691        4916.897858264085         -3505.357445244736        -5198.435968981998        
-4994.371214878542        -1093.336648844997        -1677.145445798582        -1073.945200535483        -5727.57608208328         -8570.442025589349        4929.06842986116          -3483.265153548913        -5165.26917925867         
-5008.715464875131        -1126.7900003221          -1727.286456582631        -1048.221838504091        -5731.526333382411        -8576.095013064332        4941.065518127987         -3461.050581714895        -5131.920648273779        
-5022.503305190388        -1160.118199571909        -1777.235602622415        -1022.481641327511        -5735.386204506969        -8581.612264532014        4952.887119762338         -3438.713403911737        -5098.389908928046        
-5035.744131266038        -1193.320071210794        -1826.991203338112        -996.7250361689512        -5739.155743435549        -8586.993855140638        4964.53120193936          -3416.253293364076        -5064.676493013423        
